node,timestamp,split,query,summary
10,1624111047.0,None,"[[""fiola"", 0.9198845546600849], [""goal"", 0.3921892478100556]]",Can definitely make a hungarian man named fiola joke about that goal but i wont be the one to do it. Fiola with one of the great goal celebrations of modern times 😅. The noise inside the Puskas Arena when Attila Fiola scored for Hungary. 😍. EURO 2020.
11,1624111229.0,None,"[[""lead"", 0.7040691718581297], [""useless"", 0.4212878643555709], [""benzema"", 0.38906580896306125], [""bring"", 0.3123768024331055], [""scorer"", 0.2790191143690998]]","Benzema was shit in that half btw, bring on Giroud. Was there any need of Benzema? No doubt if Giroud started the game France would have been 4 nil up. Benzema is useless, no goals since call up. Benzema, Griezmann, Mbappe leading the France attack.. Hungary goalkeeper:👇👇."
12,1624111647.0,None,"[[""champ"", 0.6737327128443845], [""mood"", 0.6161729243415137], [""lead"", 0.388239535169467], [""world"", 0.12524065746860918]]",#HUN mood after taking the lead against the World Champs 😤. Upset alert? 👀. Hungary go up just before halftime against the reigning World Champs 🥶. EURO 2020..
13,1624112072.0,None,"[[""unbeaten"", 0.8782280052564803], [""final"", 0.47824216750849535]]",Did the commentator have to remind us that Pogba was on the losing side in that Europa League final. 😂😂. 🇭🇺 Hungary are unbeaten against France at EURO finals (W3 D1) 💪. EURO 2020.
14,1624112688.0,None,"[[""mbapp"", 0.6891108482034354], [""half"", 0.5884599947457997], [""giroud"", 0.4228960551626313]]","France need giroud la.. This 2nd half stinker from Mbappe💀. Hungary will get a second goal and e go pain mbappe and his misguided team mates. Mbappe awful this half. Mbappe needs to pattern up asap. Benzema, Griezmann, Mbappe leading the France attack.. Hungary goalkeeper:👇👇."
15,1624112784.0,None,"[[""mbapp"", 0.5715811653496631], [""griezmann"", 0.46228758338261966], [""assist"", 0.36282645766346827], [""giroud"", 0.3112452915828795], [""equalis"", 0.18611421931027794], [""llori"", 0.18427037123561635], [""rout"", 0.16878377148011459], [""footbal"", 0.151328285818434], [""fra"", 0.1313318335046403], [""quintupl"", 0.12184630902021144], [""newcastl"", 0.11266503125163288], [""final"", 0.10508506037488635], [""cross"", 0.09333047696818823], [""simpl"", 0.08479209458513842], [""easili"", 0.07297444835213887], [""asap"", 0.0722666184506901], [""credit"", 0.06704349931733626], [""defend"", 0.06639953397261537], [""obama"", 0.06472024581652104], [""player"", 0.0641012894216851], [""ball"", 0.06320706966213936], [""brace"", 0.06184875202633095], [""manag"", 0.061526639780671556]]","Mbappe running with the ball without passing anyone just to get dispossessed outside the box 😭. Griezmann guaranteeing that people still think he's a good player for the next two years then. Giroud to score the winning assist or goal, let's go!"
16,1624112930.0,None,"[[""griezmann"", 0.4412843438017225], [""world"", 0.3912168790870317], [""win"", 0.33065777209929026], [""footbal"", 0.32405296169014497], [""black"", 0.3226901179725098], [""tuh"", 0.28548452872424485], [""rout"", 0.2086374229248872], [""quintupl"", 0.17149865527289948], [""newcastl"", 0.15857600867277144], [""best"", 0.15731428745427892], [""might"", 0.15327781903460108], [""franc"", 0.15075455331728613], [""restor"", 0.1504504339977024], [""mbapp"", 0.1459759496147443], [""antoin"", 0.1417318270574133], [""equalis"", 0.1383962548088248]]","Griezmann stinky all game and then gets a tap in. Football is like that sometimes. Mbappe might be the best player in the world now. Listen France managed to equalise but benzema is playing shit where is giroud. Griezmann penalty to win the game, written in the stars."
17,1624113069.0,None,"[[""bounc"", 1.0]]","They really let the ball bounce with those roadrunners Mbappe and Dembele on them😭😭. Professional teams are still letting the ball bounce 😫 #HUNFRA. The moment you allow the ball to bounce, you're no longer in control. Advantage is with the opponent. #basics #HUNFRA."
18,1624113203.0,None,"[[""antoin"", 0.7597451231589689], [""hit"", 0.6502209992273114]]",Griezmann hit them with this once he scored 😭😂. From France's last ten goals* at a Euro Championship Antoine Griezmann has been involved in EIGHT: 6 goals. 2 assists. *excluding own goals. Antoine Griezmann is the first quintuple-winning Newcastle manager to score in Euro 2020.
19,1624113385.0,None,"[[""sub"", 0.8090725246612065], [""giroud"", 0.5572774277591098], [""final"", 0.1866641860361317]]",How do you sub Pogba when you need a goal? Oliver Giroud is on 🔥. I need one goal Giroud. Deschamps finally realising his mistake and bringing on Giroud for Bumzema. Giroud to score the winning is if Mbappe will give him the ball🙄.
20,1624113624.0,None,"[[""goal"", 0.8357963724188083], [""griezmann"", 0.5490395467100349]]",An Mbappe goal won’t be bad. Giroud for the winning goal. That’s Griezmann’s 7th Goal in #Euro ! My man Griezmann Chief 🇭🇺 celebrating Griezmann's goal against his own country. 🇫🇷 Antoine Griezmann has now scored 38 goals for France in 93 games ⚽️. EURO 2020.
21,1624113747.0,None,"[[""mbapp"", 0.799766839702391], [""keeper"", 0.4322709786427507], [""gulacsi"", 0.30535413039286036], [""save"", 0.20931485583735576], [""pass"", 0.19094750407767927]]",Gulacsi and Pickford have been my goalkeepers of the tournament so far. Mbappe had a chance to pass there. What's wrong with this guy? Mbappe shot saved - after being set up by Giroud! Mbappe has to score there... not shoot straight at the keeper.
22,1624114104.0,None,"[[""dembel"", 0.725480890333567], [""sub"", 0.6882423103535665]]",Dembele subbed off.. Euro 2020. Wtf dembele out just play in second half and out again😂 #HUNFRA. SUBSTITUTE SUBSTITUTED Lemar replaces Dembele just after the later came on as a sub. #HUNFRA. Ousmane Dembele gets subbed on 57th minute and substituted off at 86 mins 😭 brutal.
23,1624114511.0,None,"[[""kimpemb"", 0.5745322035886681], [""penalti"", 0.3328451885287887], [""world"", 0.3180171859229845], [""hun"", 0.29801168234137304], [""champion"", 0.2949151529357223], [""hungari"", 0.2863065472512249], [""pen"", 0.25175749261133046], [""final"", 0.20000702534153328], [""point"", 0.1742962699164945], [""win"", 0.16029379428317547], [""waist"", 0.12654267949713857], [""level"", 0.111593184567284], [""finish"", 0.11095279936918997]]",That's gotta be a pen? why didn't Kimpembe go down??? Kimpembe trying attack the ball there with a Hungarian attached to his waist. No penalty 🤔. Great performance by the Hungarians against the world champions. Amazing atmosphere all game as well. #HUN Euro 2020.
24,1624114605.0,None,"[[""equalis"", 0.5653199861577741], [""strike"", 0.4015160999045035], [""fiola"", 0.28539743775893484], [""net"", 0.2354642045226034], [""second"", 0.23315716085688748], [""champion"", 0.21894568654065782], [""half"", 0.20579561580648392], [""impress"", 0.18922204853216504], [""result"", 0.17419450237177794], [""break"", 0.15735203380387452], [""griezmann"", 0.15675371413335734], [""bow"", 0.14269871887946758], [""given"", 0.127784070990638], [""level"", 0.12613158523542617], [""soni"", 0.12411687457795756], [""finish"", 0.10603821423015174], [""cup"", 0.0913424675329887], [""point"", 0.08742574911881255], [""take"", 0.08478061389317099], [""nail"", 0.08455704625768509], [""ref"", 0.0819377642514943], [""alot"", 0.07670406756493404]]","If kimpembe went down they would have given it ffs. Helluva result for #HUN, and deserved too… Cracking atmosphere at the stadium, and #FRA didn’t look nearly as impressive in the second half. Just realised Griezmann was dancing after an equaliser against Hungary."
25,1624114701.0,None,"[[""draw"", 0.4820798287088838], [""happi"", 0.3843681632193159], [""deserv"", 0.3367742751693854], [""fiola"", 0.27276420138675117], [""equalis"", 0.27276420138675117], [""strike"", 0.24018824976118677], [""net"", 0.1892766746173376], [""group"", 0.18528054982567216], [""rivet"", 0.17862593653932202], [""half"", 0.17395797643403899], [""impress"", 0.17093992524313162], [""point"", 0.1694775845017314], [""final"", 0.15786273044305338], [""break"", 0.15038678811165845], [""hunfra"", 0.14907476482082962], [""second"", 0.1459528867412029], [""cant"", 0.13646836441392796]]",World Champions #FRA held to a draw.. What a valiant effort from #HUN. Hungary deserved to win the game but they will be happy with the draw #HUNFRA. ⏰ RESULT ⏰. 🇭🇺 Fiola strikes just before break. 🇫🇷 Griezmann nets second-half equaliser. 🤔 Who impressed you?. EURO 2020.
