timestamp,query,summary
1595780879.0,"[[""pen"", 0.894427190999916], [""jonni"", 0.3526816622344579], [""evan"", 0.2749829906076733]]","Should give some of these pens to martial. Most deserving player. No you're right comments, this isn't a pen 🙄. Oh so what are u trying to say that wasn’t a pen ? That’s a pen any day of the week fam. Jonny Evans giving away a pen so utd get top 4 you love to see it."
1595780971.0,"[[""fuck"", 1.0]]",BRUNO FUCKING FERNANDES. Fuck Rodgers man. WHOOO FUCKING ELSE🤑🤑🤑🤑🤑🤑🤑 💉 💉. Fuck la leicester. COME ONNNNNNNNNNNN GET THE FUCK INNNNNNNNNN. Fucking hell Leicester 🤬🤬. Leicester fucked up smh. LETS FUCKING GOOOOOO. Fuck me!!!! 1 more goal lads! #LEIMUN. HAVE MY FUCKING KIDSSSSSSSSS.
1595781133.0,"[[""foul"", 1.0]]","Morgan fouled Martial, not Evans. @UnitedStandMUFC Was Wes Morgan that fouled but oh well. @AndresStein05 @OptaJoe Two players fouled Martial, but whatever. @bernardooooV3 Where is the luck in this? that was a foul on Martial."
1595781223.0,"[[""johnni"", 0.5773502691896257], [""pen"", 0.5773502691896257], [""harvey"", 0.4490817859871615], [""barn"", 0.36284829175278577]]","Harvey Barnes aaah. Johnny Evans, United through and through #LEIMUN. AHHH HARVEY BARNES YOU HAVE TO BURY THAT. Oh so what are u trying to say that wasn’t a pen ? That’s a pen any day of the week fam. Clear pen. That Man United player, is his name actually ‘B Fernandes pen’?"
1595781333.0,"[[""greenwood"", 0.5045722388088183], [""lingard"", 0.4796829311263721], [""take"", 0.3359730264524378], [""sub"", 0.3359730264524378], [""bring"", 0.3359730264524378], [""masterclass"", 0.2873874041448965], [""ole"", 0.2525859128990121], [""incom"", 0.17402975160146725]]","Just when you think Ole is getting it right, he brings on Lingard. What is Lingard doing in a game where we need our best legs. Even Greenwood is shocked to see that it's Lingard replacing him. Ole has to be careful. Who is he afraid of???"
1595781438.0,"[[""fuck"", 0.4472135954999579], [""jess"", 0.4472135954999579], [""brought"", 0.38673617153865436], [""award"", 0.36648478021551056], [""we"", 0.31670260556209134], [""morgan"", 0.31575221239158774], [""histori"", 0.2562984702849178], [""nah"", 0.22457767837348505]]",He brought off Greenwood… for Lingard!??? Nah sack Ole today. Wes Morgan has pushed up 😭 man if he scores. The 14 penalties awarded to Manchester United this season account for 0.6% of all penalties ever awarded to any team in PL history 😂🤯.
1595781722.0,"[[""still"", 0.7071067811865475], [""yellow"", 0.7071067811865475]]","Leicester go win still. Still valid. @FootyJay Ighalo should have come on and still should. #LEIMUN.. ⚽ Leicester City 0-1 Manchester United.. 🕕 83'.. 🎙️ Yellow Card! Jamie Vardy (Leicester City) is shown the yellow card... Premier League #PL. 2nd yellow for maguire, no?"
1595781879.0,"[[""mctominay"", 1.0]]","Mctominay on Bruno off. McTominay on, Bruno off #mufc. Mctominay on tv off. Change for United, Fernandes makes way for McTominay. 0-1 with 4 minutes to play. Mctominay last minute goal 😁😁. Mctominay on, tv off. Fernandes off, McTominay on. #LEIMUN. Mctominay will sort us outtt."
1595782033.0,"[[""touch"", 0.7071067811865475], [""jess"", 0.7071067811865475]]","#LEIMU. Is it only me that's noticing Lingard never touch ball🤔🤔🤔. Has lingard even had his first touch? 😂. If you're reading this, you have the same number of EPL goals as Jesse Lingard this season #LEIMUN. Jesse Lingard comes on, Man United are down to 10 men #LEIMUN."
1595782335.0,"[[""card"", 0.5], [""sent"", 0.5], [""johnni"", 0.5], [""jonni"", 0.3953658131757688], [""evan"", 0.30608148224265874]]","Jonny evans completes his double agent performance w a red card. Jonny Evans of all players to get sent off 😂. Thank you jonny evans, still loyal to your club gg. Jonny Evans - bad red card. Hope #Arsenal gets Leicester in one of the first 3 games next season when he’s suspended."
1595782519.0,"[[""ighalo"", 0.5773502691896256], [""champion"", 0.5059908614706637], [""brendan"", 0.41189332152304325], [""rodger"", 0.4045704203448989], [""leagu"", 0.2780406111371301]]",Brendan Rodgers is the definition of a bottle job. Brendan Rodgers... Get it right up ye. Why they do ighalo like that😂. Never pin your hope on Brendan Rodgers. Ole bringing on Ighalo by this time.. 🤡🤡🤡. #LEIMUN. Manchester United are in the champions league.
1595782618.0,"[[""omg"", 0.447213595499958], [""hahahaha"", 0.447213595499958], [""jess"", 0.447213595499958], [""ticket"", 0.3533835210065077], [""bet"", 0.29530980641210186], [""assist"", 0.29437864415587495], [""lmao"", 0.20118047924113241], [""cut"", 0.18613570816302674], [""lingard"", 0.16165807156401338]]",Omg that guy had a bet on lingard to not score or assist this season and he does it in 97th min of last game. Imagine being that guy that bet on jesse lingard to have no goals or assists for the whole season to be robbed by that 😂😂😂.
1595782730.0,"[[""laugh"", 1.0]]",Just couldn't stop laughing after @JesseLingard GOAL. 😂😂😂. @ManUtd. #LEIMUN. Actually laughed at that Lingard goal. Retweet if u see ur team here who laugh last laugh best 😂😂😂 Manchester United forever #. 🙏 @ManUtd don't let my enemies laugh at me #LEIMUN.
1595782855.0,"[[""back"", 0.5496541364331312], [""next"", 0.45497334240589615], [""ucl"", 0.4448374200783346], [""champion"", 0.3684730019190392], [""offici"", 0.2829373235900741], [""ticket"", 0.277800963778862]]",#MUFC Manchester United are back in the UCL!!!. OFFICIAL: Manchester United will be playing Champions League football next season. Bruno Fernandes had the ticket. 🎟. Congratulations Manchester United Chelsea! Champions League football next season. We r back. Here we go @UCL.
1595782952.0,"[[""done"", 0.884438606193144], [""well"", 0.4666565673759759]]","We've done it!!!!!!!!!!!!! #LEIMUN #MUFC. Well done ole and the boys🤫. Job done well done Ole, get ya money out Glazers you twats #LEIMUN. A job well done by Schmeichel and Evans. #LEIMUN Well done @ManUtd."
1595783095.0,"[[""next"", 0.8695500824660923], [""contend"", 0.4938447671922951]]",WE’RE CHAMPIONS league contenders next season. #MUFC #LEIMUN. CHAMPIONS LEAGUE NEXT SEASON!! 😍👀 #LEIMUN. @ChampionsLeague see you next season!!! I will get to see Manchester United play in the Champions League LIVE next year 😭😭😭.
