timestamp,query,summary
1623443128.0,"[[""mobil"", 0.7559289460184544], [""insign"", 0.3779644730092272], [""cakir"", 0.3779644730092272], [""assist"", 0.3779644730092272]]","@MaskedBron_ No Cakir has been good, defence sh*t. So Insigne won't get any goal involvement? 🤦🏿‍♂️. Insigne needs to come off , Chiesa should be playing. Immobile? looks pretty mobile to me. Spinazzola for the assist?! Definitely taking that!! Immobile is very mobile 👀 Euro 2020."
1623443515.0,"[[""cristant"", 0.7071067811865475], [""goal"", 0.3743776277610146], [""championship"", 0.35918542827963673], [""european"", 0.34524568868740535], [""merih"", 0.33411470243969865]]",Locatelli off! Cristante on 👋🏿. This is the first time in EURO 2020 history that the opening goal of the tournament has been an own goal.. #Ita #Tur Italy Turkey European Championship Merih Demiral. Wait 5 years for a goal in the Euros and it’s an own goal 😂. #ITA 1-0 #TUR.
1623443622.0,"[[""ball"", 0.8158192352274207], [""jorginho"", 0.5783069906485192]]",Jorginho is balling. Jorginho balling on the big stage uno. Jorginho balling bruh. Jorginho balling out of his socks. Jorginho balling man. Jorginho dey ball. Bro! Jorginho is really balling. Jorginho balling out. Jorginho really balling for this Italian team.
1623443811.0,"[[""insign"", 0.3392488666018552], [""deserv"", 0.3070262053037215], [""itatur"", 0.3070262053037215], [""littl"", 0.3070262053037215], [""class"", 0.3070262053037215], [""kabak"", 0.3070262053037215], [""beauti"", 0.3070262053037215], [""chiesa"", 0.3070262053037215], [""tri"", 0.3070262053037215], [""finish"", 0.2622049858850874], [""lorenzo"", 0.20847273291063473], [""3rd"", 0.13629800282287874]]",Italy have been brilliant since the first goal Jorginho and Insigne different class. Insigne really deserved that goal for all the great work he did in the first half. Insigne’s been trying for that all night but that was a lovely finish.
1623443907.0,"[[""goal"", 0.4472135954999579], [""superb"", 0.4472135954999579], [""belotti"", 0.4472135954999579], [""baller"", 0.4472135954999579], [""chiesa"", 0.4472135954999579]]","Goal goal goal ooooh what a goal Insigne makes it Italy 3 Turkey 0 #ITATUR. Great performance by #ITA best team I have watched so far, superb euro 2020. Chiesa. Was waiting for this lad to come on. Going 3-0 up and bringing on Chiesa and Belotti😂😂."
1623444015.0,"[[""immobil"", 0.7071067811865475], [""finish"", 0.6025868093696098], [""clinic"", 0.3699853202138613]]",Italy 3-0 immobile to score 🤞. @mithisa_motho For someone who is immobile... EURO 2020. Italy 2 x 0 Turkey | GOAL! Immobile 😍🎥. Covering goals ➡️ @IFAST90.. What a footballer Immobile! What a player. Insigne with a clinical finish to make it 3:0 for Italy 🔥 #TURITA EURO 2020..
1623444181.0,"[[""bernardeschi"", 0.8164965809277261], [""assist"", 0.4082482904638631], [""ever"", 0.2619401336351467], [""score"", 0.1633158508787777], [""time"", 0.16095226338746196], [""first"", 0.15150263561016072], [""singl"", 0.1500776006712428]]","My man Immobile with a goal and an assist today 🔥🔥. If Bernardeschi can play for Italy on the Euro’s, you can get that girl. Bernardeschi needed three minutes to drop the ball more times than his teammates did in the 90 minutes before."
1623444632.0,"[[""chiellini"", 0.8364317682371589], [""block"", 0.36990303695786336], [""defend"", 0.3058946435649883], [""tackl"", 0.2645413150554329]]",I love Chiellini so much man. Proper old school defender 👌. That’s why Chiellini is one of my all time favourite defenders Euro 2020. That Chiellini block celebration was absolutely beautiful #ITA euro 2020. Chiellini looks like he gets off on tackling😭😭 EURO 2021.
1623444751.0,"[[""done"", 1.0]]","Well-done #Azzurri 😍😍😍. #ITA. Job done. #ITA EURO 2020. 3 goals, 3 points.. Well done Azzurri.. euro 2020 #ITATUR. Well done Italy 🙌👏 #TURITA EURO 2020. Job done, great start to the tournament 💪 🇮🇹 #ITA."
1623445066.0,"[[""locatelli"", 1.0]]","Locatelli vs Turkey. Ayyy @Arsenal bring me Locatelli. ""Locatelli is shit"" to ""get locatelli and united"" in under 30 minutes😭. @khanya_sotashe @ngxito_ Locatelli to Chelsea👀👀👀."
