node,timestamp,split,query,summary
17,1595780310.0,None,"[[""bar"", 0.7965236164489418], [""perez"", 0.6046074167913417]]",Perez will score 100%. This is a sackable game for Ole and he has his favourites to blame. Rashford matic Maguire. Leicester need a goal and they bring on Perez. Anytime from now Ayoze Perez on the score sheet #LIEMUN. Leicester hit the bar oh my. Vardy hit the bar 😭 fuck off man.
18,1595780602.0,None,"[[""sub"", 0.6583360954799675], [""half"", 0.5652648886097791], [""footbal"", 0.4970605507311609]]","Leicester have been all over us this half, not good enough man. So Ole no go sub Rashford! Please sub in lingard 🤣. I am actually sick to flaming death of this football club. #MUFC #LEIMUN. I hope we can all agree that Pogba is a VERY average footballer!"
19,1595780748.0,None,"[[""fernand"", 0.36656205660324015], [""fuck"", 0.36645407008791564], [""chill"", 0.3579565411602891], [""play"", 0.3070663198770275], [""bruno"", 0.30379416264988995], [""martial"", 0.281182764300305], [""penalti"", 0.24667236552772806], [""score"", 0.24351217111885415], [""ball"", 0.23940498711066713], [""worthi"", 0.23246672588820821], [""footi"", 0.2323767411243576], [""fume"", 0.228180878034411]]",The final ball from Bruno Fernandes has just not been it. Chelsea are winning and if Leicester score we are fucked. Leicester need a goal if they want Champions League footy!! Why would you fall Martial in the penalty box??? Why?
20,1595780841.0,None,"[[""penalti"", 0.49650507389334847], [""martial"", 0.41819539906552505], [""record"", 0.41540432497814994], [""set"", 0.4066367112187088], [""gooal"", 0.24945831624644094], [""big"", 0.24364948679064044], [""need"", 0.19351659812458025], [""come"", 0.1722144543388676], [""new"", 0.17148034957243571], [""score"", 0.15024854540722202]]","Penalty for Man Utd. Lei Mun. Martial FC winning a penalty for Fernandes FC. Manchester United set a new record for the most penalties (14) in a Premier League season. #LEIMUN. GOOAAAAALLLLLL!!! Bruno Fernandes puts us ahead with a big, big goal from the spot! #MUFC #LEIMUN."
21,1595780977.0,None,"[[""manag"", 0.5681438339877133], [""never"", 0.45593493147582975], [""bruno"", 0.3269264140146476], [""still"", 0.23359065225168518], [""mani"", 0.2321962664671477], [""min"", 0.17655500908138047], [""aw"", 0.17057471787849782], [""fpl"", 0.1657104816780745], [""gol"", 0.16444706672651446], [""assist"", 0.15028174711433667], [""perform"", 0.13749773527131895], [""player"", 0.12833681313979758], [""goal"", 0.12491473841177657], [""champion"", 0.12184233260978751], [""fire"", 0.1177384826752761], [""end"", 0.11325692390188344], [""seen"", 0.11007282096558575], [""fernand"", 0.1094980120888275]]",Never thought Jose and Jonny Evans would be getting United into Champions League footy but that's 2020 for you. I've never seen a player have so many awful performances and still manages to get a goal from a penalty in the end like Bruno Fernandes 😭.
22,1595781098.0,None,"[[""14th"", 0.9771845266282875], [""record"", 0.21239209240988627]]","That was Manchester United’s 20th penalty of the season and their 14th in the Premier League - a new record lol fuck this club honestly #PL. Manchester united 14th penalty of the season 🙌🙌. That was Manchester United's 1⃣4⃣th penalty of the season, a new Premier League record...👀."
23,1595781250.0,None,"[[""lingard"", 0.6197542156627345], [""club"", 0.5759557351700658], [""lead"", 0.4458044400904476], [""histori"", 0.29229797209118685]]",Manchester United have won 14 penalties in the Premier League this season. The most by any club in history.. This man needs a win and brings on lingard????? Imagine if lingard scores. TL no go contain us today. Leicester should leading 3-1 if not for their gyimie.
24,1595781346.0,None,"[[""lingard"", 0.8574607072293676], [""award"", 0.4201271648146106], [""ff"", 0.22373164626865402], [""greenwood"", 0.1954442411545241]]",You don’t bring Greenwood off ffs what are you doing. I hope this is the last match for lingard as a united player Manchester United. Manchester United's 14th penalty of the season is more than any team has been awarded in Premier League history..
25,1595781545.0,None,"[[""anyon"", 0.8485968700975247], [""love"", 0.4867993839323265], [""record"", 0.2071465951054763]]","Manchester United have had 14 penalties this season, a new Premier League record. Love a Leicester goal here to finish third. Does anyone love scoring penalties more than Bruno Fernandes?. That was Manchester United's 1⃣4⃣th penalty of the season, a new Premier League record...👀."
26,1595781734.0,None,"[[""maguir"", 0.5710251246123378], [""yellow"", 0.5710251246123378], [""kick"", 0.4743223135852569], [""half"", 0.3505409490459816]]","Maguire needs to fuck off man. Just kick the fucking ball inside the Leicester half ffs🤦🏽‍♂️😤. Leicester can take Maguire back, half the price. If they score this free kick Maguire 😒. That’s a second yellow for Maguire. He should be sent-off by now."
27,1595781900.0,None,"[[""mctominay"", 1.0]]","Mctominay last minute goal 😁😁. Goal scorer, Fernandes comes off for McTominay. 0-1. #LEIMUN."
28,1595782345.0,None,"[[""evan"", 0.6112941620129931], [""red"", 0.45203725897419134], [""jonni"", 0.43200776335591734], [""tackl"", 0.33421641295453713], [""card"", 0.20527969008686264], [""aw"", 0.1762007407783687], [""ref"", 0.16867349191244324], [""former"", 0.1483686173454858]]",Jonny Evans should be ashamed of himself after that horror tackle. Jonny Evans is a red and he loves get a red!! Johnny Evans red card? A true Manchester United player at heart. Awful tackle from Jonny Evans. Given a penalty away and a red card against his former club. #mufc.
29,1595782437.0,None,"[[""card"", 0.5022970034299681], [""sent"", 0.37178466825607775], [""scott"", 0.332754323355461], [""jonni"", 0.3258804016939283], [""tackl"", 0.3200820270079783], [""danger"", 0.31661956497011096], [""evan"", 0.25766926294740616], [""mctominay"", 0.2560373254194534], [""min"", 0.24062707840939493]]",Jonny Evans Utd spy😂. RED CARD Jonny Evans is sent off for a dangerous tackle on Scott McTominay. Leicester 0-1 Man Utd (90+4 mins) #LEIMUN. Jonny evans smiling after a red card MAN UTD LEGEND.
30,1595782572.0,None,"[[""lingard"", 0.9268562409200041], [""legend"", 0.375416446986063]]","Only Lingard would celebrate his first goal in the premier league which is a tap in 😂. Lingard scored , the world is coming to an end 😂😂. Lingard final game of the season loooool get that guy out my club. Lingard finally scores his 1st goal, the gk pitied him 😂😂😂."
31,1595782750.0,None,"[[""jess"", 0.9566391764238882], [""fifth"", 0.22854057666094985], [""third"", 0.1805843042750542]]",FULL-TIME Leicester 0-2 Man Utd. Man Utd finish in third place as Leicester drop to fifth. #LEIMUN. Jesse Lingard. Finally. Jesse Lingardinho scores the last Man Utd Premier League goal for this season 😂😂😂😂 wonderful! Manchester United #LEIMUN.
